ID,Code,Text,Role,Gender
ID16,Opportunities,"Room 100 downstairs. It's the advising office. They're told of all of the different opportunities that we have for students in liberal studies. We have another group called teaching fellows which is a much, much lighter version of the mini corps in terms of how much time the students spend in classroom settings and how much scaffolding and support they get in those roles. But they do get some extended education in literacy development and then they go out and provide tutoring services. So it's not to the same degree but they do have another, this is another opportunity that they can have. We have Build a Teacher Club, we have different courses they can take. They get guidance and advising on, they have to select within liberal studies is a wide array of courses and then they have to pick an emphasis area and they have to take a nine unit segment of classes that follow a continuum within one area.",Faculty/Admin,woman
ID16,Pedagogy,What I find in general with the students here is that they are so appreciative of faculty who demonstrate that they care. So there is this reciprocal relationship. There are a lot of faculty who phone it in or who come in and have an attitude of do it my way or whatever. But the students really recognize faculty who don't have that stance. So I feel like it's not just me going in with my way of being in the classroom but it's like there's a give and take there. I run into students in the community all the time who will talk about something that changed their lives. I just feel like there's a recognition of the effort to make this more of a community of practice rather than this top down infrastructure of me being the sage or the person in charge.,Faculty/Admin,woman
ID16,Pedagogy,"Mini corps is probably the single most amazing entity we have within teacher ed because it's so, not just comprehensive but homegrown. So the people, the students who are in mini corps are working with faculty who once were mini corps who are working with teachers in the community who were once mini corps. So they all have a shared vision and a shared experience. They all come in some way from migrant backgrounds and they all have had experiences in schooling that have been either gatekeeping or people looking at them through a deficit lens. So they've had experiences that they can connect to their own desire to make that not be the case for the next generation of learners. They have the ability that virtually no one else has to connect with children and their families in their homes and their lives in a way that is not top down or condescending. They can talk about their own experience and how the experience that they had had led them to this place in their lives where they're now college students looking at careers in education. It's more valid coming from these students. I mean it's believable, it's real, it's like grassroots change at the very finest.",Faculty/Admin,woman
ID16,Pedagogy,We're very mindful of the fact that we don't want to be top down. We don't want to come in with a deficit lens. We don't want to come in and say there's a situation here and we're the superheroes and we're going to fix it. So it's a delicate balance.,Faculty/Admin,woman
ID16,Pedagogy,"What is on the CSET in your content area and have you looked at it and do you know what students are being asked to do and do you know what that looks in schools and have you worked with a K-8 teacher recently to understand how what you're doing translates pedagogically into the classroom. So we're trying to work in all of these different spheres with the ultimate goal of, yes, this sort of pragmatic gatekeeping device but we don't want to stop there. We don't want to be just go take your test prep course and then you'll be okay and then you can move on with your life and with your job. We want our students who ultimately pass CSET to say hey this is a lot like what students in my classroom will face when the high stakes standardized testing comes through. I'm making decisions about teaching what I know is right versus teaching what I know is on the test and how am I going to walk that tightrope so that my students both have access to the culture of power but also have the ability to resist and to work around it and outside of it.",Faculty/Admin,woman
ID16,Recruitment,"I'm not the best person to answer this question but I believe that when they enroll as liberal study students in their freshman year or they transfer in their junior year that they are told from the, it's Room 100 downstairs. It's the advising office. They're told of all of the different opportunities that we have for students in liberal studies.",Faculty/Admin,woman
ID16,Resources,The one thing I say about Fresno State a lot of people in my program thought I was crazy to apply to one school and say the Hail Mary and get in. Most people go on a national search and want to be all over the place. We were already pretty much settled here but beside the fact that I had geography as a factor in my taking the job one thing I say about this place is if you can dream it or imagine it you can make it happen. There is so much opportunity on this campus. If you had a more deficit perspective you might say that there is so much need or there is so much that needs to happen or that should happen here. What I see is just nothing but opportunity and a lot of support for making any kind of change happen.,Faculty/Admin,woman
ID16,Standardized Testing,"So what we think in terms of CSET is, yes, they need test prep and there is a lot of talk about test prep and there's a lot of talk about understanding, unpacking it and understanding the content and doing the test practices and all of this other stuff that makes my toes curl. But what we really want them to do is step back from the test one step and understand that it is a barrier and understand historically what this means on a great context and understand what does it mean that the faculty in your liberal studies program who taught the course that was supposed to prepare you for this don't even know what's on that test. Sometimes in order to really make change and be transformative you've got to sort of rally everybody and insight a little bit of frustration about the status quo. The status quo in our opinion is not addressing these needs in a mindful way, in a multitude of context. So our role is we're not just lighting a fire under the mini corps students and telling them hey this kind of blows that they didn't prepare you but we're now also working with all of our liberal studies faculty to ask them the difficult questions.",Faculty/Admin,woman
ID16,Standardized Testing,"What is on the CSET in your content area and have you looked at it and do you know what students are being asked to do and do you know what that looks in schools and have you worked with a K-8 teacher recently to understand how what you're doing translates pedagogically into the classroom. So we're trying to work in all of these different spheres with the ultimate goal of, yes, this sort of pragmatic gatekeeping device but we don't want to stop there. We don't want to be just go take your test prep course and then you'll be okay and then you can move on with your life and with your job. We want our students who ultimately pass CSET to say hey this is a lot like what students in my classroom will face when the high stakes standardized testing comes through. I'm making decisions about teaching what I know is right versus teaching what I know is on the test and how am I going to walk that tightrope so that my students both have access to the culture of power but also have the ability to resist and to work around it and outside of it.",Faculty/Admin,woman
ID16,Student Needs,"I teach an academic literacy course that I started teaching when I was still adjunct. It's a cohorted model called First Year Experience for 100 students each year. They are the most at risk students on our campus. Every student in this cohort is first generation. Every student in this cohort has met minimum requirements to attend this university but has failed both English and math placement exams. So if they don't remediate within that first year they're not allowed to stay. I get to teach one of their only GE courses that year. Academic reading is a special designation course that they get GE credit for. I get to work with 100 freshmen, 18 year olds, first time, first generation freshmen every year. So I really get to know more about the campus culture than a lot of people but I also work with credential students and grad students in my more typically literacy courses.",Faculty/Admin,woman
ID16,Student Needs,students here is that they are so appreciative of faculty who demonstrate that they care. So there is this reciprocal relationship. There are a lot of faculty who phone it in or who come in and have an attitude of do it my way or whatever. But the students really recognize faculty who don't have that stance. So I feel like it's not just me going in with my way of being in the classroom but it's like there's a give and take there. I run into students in the community all the time who will talk about something that changed their lives. I just feel like there's a recognition of the effort to make this more of a community of practice rather than this top down infrastructure of me being the sage or the person in charge.,Faculty/Admin,woman
ID16,Student Needs,"Students are in some ways really struggling. We have a lot of food insecure students. We have a lot of students who have children before entering college. We have students with major issues on their plate and a lot of responsibility. They're not the kind of college students who have someone paying for them to go to school for four years and focus on students. They are students who are working their way through and who often have a job and are struggling to get childcare and in some cases struggling, choosing between the textbook and a meal. They are amazing. I mean they are so dedicated and they're so excited by that opportunity. They're willing to do that hard work and they're just amazing.",Faculty/Admin,woman
ID16,Student Needs,"So what we think in terms of CSET is, yes, they need test prep and there is a lot of talk about test prep and there's a lot of talk about understanding, unpacking it and understanding the content and doing the test practices and all of this other stuff that makes my toes curl. But what we really want them to do is step back from the test one step and understand that it is a barrier and understand historically what this means on a great context and understand what does it mean that the faculty in your liberal studies program who taught the course that was supposed to prepare you for this don't even know what's on that test. Sometimes in order to really make change and be transformative you've got to sort of rally everybody and insight a little bit of frustration about the status quo. The status quo in our opinion is not addressing these needs in a mindful way, in a multitude of context. So our role is we're not just lighting a fire under the mini corps students and telling them hey this kind of blows that they didn't prepare you but we're now also working with all of our liberal studies faculty to ask them the difficult questions.",Faculty/Admin,woman
ID16,Support System,"I teach an academic literacy course that I started teaching when I was still adjunct. It's a cohorted model called First Year Experience for 100 students each year. They are the most at risk students on our campus. Every student in this cohort is first generation. Every student in this cohort has met minimum requirements to attend this university but has failed both English and math placement exams. So if they don't remediate within that first year they're not allowed to stay. I get to teach one of their only GE courses that year. Academic reading is a special designation course that they get GE credit for. I get to work with 100 freshmen, 18 year olds, first time, first generation freshmen every year. So I really get to know more about the campus culture than a lot of people but I also work with credential students and grad students in my more typically literacy courses.",Faculty/Admin,woman
ID16,Support System,students here is that they are so appreciative of faculty who demonstrate that they care. So there is this reciprocal relationship. There are a lot of faculty who phone it in or who come in and have an attitude of do it my way or whatever. But the students really recognize faculty who don't have that stance. So I feel like it's not just me going in with my way of being in the classroom but it's like there's a give and take there. I run into students in the community all the time who will talk about something that changed their lives. I just feel like there's a recognition of the effort to make this more of a community of practice rather than this top down infrastructure of me being the sage or the person in charge.,Faculty/Admin,woman
ID16,Support System,"Our students are really, I mean I give students my number and they will call me. They will email me if they have issues that are sometimes even unrelated to the course work. I just feel like that some things that, I don't know that that happens everywhere but it feels like the right way to make things happen here",Faculty/Admin,woman
ID16,Support System,"Students are in some ways really struggling. We have a lot of food insecure students. We have a lot of students who have children before entering college. We have students with major issues on their plate and a lot of responsibility. They're not the kind of college students who have someone paying for them to go to school for four years and focus on students. They are students who are working their way through and who often have a job and are struggling to get childcare and in some cases struggling, choosing between the textbook and a meal. They are amazing. I mean they are so dedicated and they're so excited by that opportunity. They're willing to do that hard work and they're just amazing.",Faculty/Admin,woman
ID16,Support System,"I have found my little niche of likeminded people and every day is exciting because we're always doing something. Last week I was working with a colleague friend who is on the liberal studies grant with me. We were visiting all of the department chairs of all of the content areas engaged in the world studies all across campus. So we got to take all of these fabulous walks and meet all these people. We were telling them about the grant and the work we're doing and inviting them to participate and offering them money. It was this very exciting moment where we were making these kinds of connections. Kathy and I used this monitor to collaborate in writing. Much of the grant we wrote for you was written on this TV screen with Google Docs. -0:10:07- Kathy Louda and I are working on another study of the childcare center downstairs and how translanguaging is a perfect fit for the Reggio Emilia Approach to preschool. We've submitted both an article and a LRA proposal. So I think there's like this really vibrant little group of us who are just, again, I think we all see the same thing which is anything we can want to happen or imagine happening we can make happen. There's no one stopping us and there's tons of support from our Dean. It's just a matter of the work that you're willing to put in.",Faculty/Admin,woman
ID16,Support System,"Mini corps is probably the single most amazing entity we have within teacher ed because it's so, not just comprehensive but homegrown. So the people, the students who are in mini corps are working with faculty who once were mini corps who are working with teachers in the community who were once mini corps. So they all have a shared vision and a shared experience. They all come in some way from migrant backgrounds and they all have had experiences in schooling that have been either gatekeeping or people looking at them through a deficit lens. So they've had experiences that they can connect to their own desire to make that not be the case for the next generation of learners. They have the ability that virtually no one else has to connect with children and their families in their homes and their lives in a way that is not top down or condescending. They can talk about their own experience and how the experience that they had had led them to this place in their lives where they're now college students looking at careers in education. It's more valid coming from these students. I mean it's believable, it's real, it's like grassroots change at the very finest.",Faculty/Admin,woman
ID16,Support System,"Room 100 downstairs. It's the advising office. They're told of all of the different opportunities that we have for students in liberal studies. We have another group called teaching fellows which is a much, much lighter version of the mini corps in terms of how much time the students spend in classroom settings and how much scaffolding and support they get in those roles. But they do get some extended education in literacy development and then they go out and provide tutoring services. So it's not to the same degree but they do have another, this is another opportunity that they can have. We have Build a Teacher Club, we have different courses they can take. They get guidance and advising on, they have to select within liberal studies is a wide array of courses and then they have to pick an emphasis area and they have to take a nine unit segment of classes that follow a continuum within one area.",Faculty/Admin,woman
ID16,Support System,We do have some knowledge and some expertise in some areas. It's not all encompassing but we'd love to share it. But we also are trying at our own level to get a greater understanding of what Jose and Lilly see as strengths and what they see as the areas of need in their own program. We aren't there but we do also in the back of our minds know and Louda is currently the coordinator and I'll be taking over next year in that role that we have a gate and we have students bashing up against it and not getting through it.,Faculty/Admin,woman
ID16,Support System,"So what we think in terms of CSET is, yes, they need test prep and there is a lot of talk about test prep and there's a lot of talk about understanding, unpacking it and understanding the content and doing the test practices and all of this other stuff that makes my toes curl. But what we really want them to do is step back from the test one step and understand that it is a barrier and understand historically what this means on a great context and understand what does it mean that the faculty in your liberal studies program who taught the course that was supposed to prepare you for this don't even know what's on that test. Sometimes in order to really make change and be transformative you've got to sort of rally everybody and insight a little bit of frustration about the status quo. The status quo in our opinion is not addressing these needs in a mindful way, in a multitude of context. So our role is we're not just lighting a fire under the mini corps students and telling them hey this kind of blows that they didn't prepare you but we're now also working with all of our liberal studies faculty to ask them the difficult questions.",Faculty/Admin,woman
ID16,Support System,"we're trying to work in all of these different spheres with the ultimate goal of, yes, this sort of pragmatic gatekeeping device but we don't want to stop there. We don't want to be just go take your test prep course and then you'll be okay and then you can move on with your life and with your job. We want our students who ultimately pass CSET to say hey this is a lot like what students in my classroom will face when the high stakes standardized testing comes through. I'm making decisions about teaching what I know is right versus teaching what I know is on the test and how am I going to walk that tightrope so that my students both have access to the culture of power but also have the ability to resist and to work around it and outside of it.",Faculty/Admin,woman
ID23,Campus Environment,"When you get to know them they're wonderfully charismatic individuals. They're fun to be around. They have a tradition of oral storytelling and they're just fun. They've got a wonderful disposition and sure a lot of them don't care for what's going on around them but when they're within their element they're fun people to be around, very open, very gregarious. Traditionally when they get into an environment like this with you guys sitting here they'll be very quiet and they won't really open up to you. Much, much more, my gosh, the amount of students either at the high school or here at the college that I have had contact with wonderfully intelligent, extremely intelligent. You just get angry with the situation because they could be anything they wanted to be.",Faculty/Admin,man
ID23,Challenges,"We were very fortunate in terms of accessing consultants to do our grant work for us. What you have to understand is back then we were, the funding was about 70% grant driven and 30% was based on your Indian student capital. That's not a very good scenario. If you're going to live by the grant you're going to die by the grant. The federal government, I'm sure you're all well aware, is not the easiest organization to work with. They could pull the plug at any time when you're going on programs, which comes back to the teacher ed program and where I got started. Unfortunately the Department of Ed so chose to pull that program. So all of the people in that that came through and obtained their degrees and were teaching in the schools, teaching by far and away most of them. I can't say all but most of them were working within the school systems in education. To have that pulled then there was no carrot, there was no focal point. So we had a huge issue in terms of people actually going into teacher education.",Faculty/Admin,man
ID23,Challenges,"We worked really hard to get teacher education back. We all knew that teacher education was a focal point of our communities, by far and away the largest employer, the most significant organizations on these reservations are the school systems, the most vital. If we're not putting Native Americans back into those positions that are being vacated then we're not doing a service to our communities. So we worked hard and eventually it came through shortly before I left the college as president, which was 2004. I don't think we had it when we left. I think it came in right after I left but it was a lot of work. We finally convinced the Department of Ed to put money back into teacher education.",Faculty/Admin,man
ID23,Challenges,"one of the first things we did is we definitely got into Land Grant and Indian construction through RDA. The Department of Ed we kind of created a little scenario in there in which they had no other choice because they had totally done away with construction in the Department of Ed for quite a few years. Every time you went back to ask the Department of Ed of course we don't have the funds for it, we don't have the funds for it. What we did was is we went back and we used the HBCU's an example of what they did, how they used it and how they got what they wanted. Saying, okay, you already set the precedent here. Let's see what we can do. So what they did was, which is typically what they did with the HBCU's too, was is that they opened up their Title III, their Strengthening Institutions Grants. That's where we got our construction dollars. The rest is history. We got it all taken care of but that's kind of where we started. Then we started working on some of these programs like the teacher ed program that we knew were extremely important to our communities and of course eventually that's happened.",Faculty/Admin,man
ID23,Challenges,"The challenges is going to be the traditional socioeconomic issues. We've always had those problems. It used to be manifested in maybe alcohol, maybe a little bit drugs. Now it's becoming very little alcohol and a whole hell of a lot of drugs. Quite an abusive of prescription medicines. Of course having Indian Health Service and their lack of oversight is allowing for an awful lot of drugs to hit the street that otherwise shouldn't. So they're taking full advantage of it. Prescription medicine is another one they can easily explain to their employer. Marijuana or cocaine or anything else, crack. That's kind of hard to explain. But having certain drugs in your system they're like they gave it to me. I went up to the clinic, I had a problem and they gave it to me. So therein lies the dilemma.",Faculty/Admin,man
ID23,Challenges,"Families can be extremely nuclear in its broad structure but very limited in its individual structure. A lot of single parent homes more times than not women centered, the mother. Although there are dads out there as well raising their kids. Of course with a lot of help, both of them. As an example, I have a great granddaughter that lives with my wife and I. We've got custody of her. It's a great granddaughter. And that happens quite frequently, much more so than you care.",Faculty/Admin,man
ID23,Challenges,No sense of self-worth.,Faculty/Admin,man
ID23,Challenges,"It's engrained. Anywhere they go publicly they are what they are. They're not extremely well received in other communities. In shopping communities, Great Falls, for example, it's not really a border community but it's close enough because that's the nearest great shopping area. Highly misguided ideas of Native Americans in our outlying communities even though we competed against them and, listen, I'm not Native American. I'm as white as you two are, you three are.",Faculty/Admin,man
ID23,Classroom Environment,"The college writing class I had taught the only class in college writing I for a while and of course the class starts out around the 25 to 35 range. But now we've added a second section just to provide more opportunity for them to take it. Because we only teach it once a day you've got time conflicts, you've got issues. So they opened up another section. So it's gone down to 15 to 20. The basic math class is woeful. I'll get 10 maybe, 10 or 12. But there's reasons for that. The introductory college writing course I'll get about the same. The government and US history and history of rock and roll are pretty good. They're up there in the 20's. That's what will start and by the end it's not nearly that.",Faculty/Admin,man
ID23,Cost of Program,"We were very fortunate in terms of accessing consultants to do our grant work for us. What you have to understand is back then we were, the funding was about 70% grant driven and 30% was based on your Indian student capital. That's not a very good scenario. If you're going to live by the grant you're going to die by the grant. The federal government, I'm sure you're all well aware, is not the easiest organization to work with. They could pull the plug at any time when you're going on programs, which comes back to the teacher ed program and where I got started.Unfortunately the Department of Ed so chose to pull that program. So all of the people in that that came through and obtained their degrees and were teaching in the schools, teaching by far and away most of them. I can't say all but most of them were working within the school systems in education. To have that pulled then there was no carrot, there was no focal point. So we had a huge issue in terms of people actually going into teacher education.",Faculty/Admin,man
ID23,Cost of Program,"Career Opportunity Program, something like that, was pulled in '74 or '75 maybe. They did have some other funds they accessed for another couple of years. That put a lot of people into education. Then they just pulled it. It just went away. When did we get the teacher education program back here? Ten years ago, at least what I can recall. About ten years ago the teacher education program came back. But that was due to a lot of efforts by AIHEC and it's governing body or all the institutions and especially a couple of individuals I worked really closely with was Joe McDonald out of Salish Kootenai and Jim Shandly out of -0:09:34-. We seemed to be the three amigos who worked very well together. I can't say enough good things about those two guys.",Faculty/Admin,man
ID23,Cost of Program,"We worked really hard to get teacher education back. We all knew that teacher education was a focal point of our communities, by far and away the largest employer, the most significant organizations on these reservations are the school systems, the most vital. If we're not putting Native Americans back into those positions that are being vacated then we're not doing a service to our communities. So we worked hard and eventually it came through shortly before I left the college as president, which was 2004. I don't think we had it when we left. I think it came in right after I left but it was a lot of work. We finally convinced the Department of Ed to put money back into teacher education.",Faculty/Admin,man
ID23,Cost of Program,"There were a couple of very good agreements that we struck between the Land Grant institutions recognizing the tribal colleges as a Land Grant institution and the Executive Order recognizing the tribal colleges. Both of those in themselves were very, very powerful for us, were very, very powerful pieces of work. Then that gave us the power then to walk back to these departments, walk back to our representatives and say here you've got to step to the plate here. You can't ignore this when it's been signed by the president as far as our Executive Order and Land Grant status. You can't ignore this. It did really open up a lot of doors for funding, target funding, that we otherwise wouldn't have had the opportunity to, we couldn't have gotten. We couldn't have been successful at all except for that document.",Faculty/Admin,man
ID23,Cost of Program,"one of the first things we did is we definitely got into Land Grant and Indian construction through RDA. The Department of Ed we kind of created a little scenario in there in which they had no other choice because they had totally done away with construction in the Department of Ed for quite a few years. Every time you went back to ask the Department of Ed of course we don't have the funds for it, we don't have the funds for it. What we did was is we went back and we used the HBCU's an example of what they did, how they used it and how they got what they wanted. Saying, okay, you already set the precedent here. Let's see what we can do. So what they did was, which is typically what they did with the HBCU's too, was is that they opened up their Title III, their Strengthening Institutions Grants. That's where we got our construction dollars. The rest is history. We got it all taken care of but that's kind of where we started. Then we started working on some of these programs like the teacher ed program that we knew were extremely important to our communities and of course eventually that's happened.",Faculty/Admin,man
ID23,Experience being a minority student,"When you get to know them they're wonderfully charismatic individuals. They're fun to be around. They have a tradition of oral storytelling and they're just fun. They've got a wonderful disposition and sure a lot of them don't care for what's going on around them but when they're within their element they're fun people to be around, very open, very gregarious.",Faculty/Admin,man
ID23,Faculty,"My first foray into education was through a program called, for lack of better words I don't remember exactly what the name was but it was a teacher ed program and I worked at the Rocky Boy Schools for a number of years while we worked towards our baccalaureate degree in education. That was way back in the 70's. Eventually I did finish and then I became a teacher at the high school. They had just started the high school. I left there after a few years to entertain a post graduate degree at MSU Bozeman in school administration. I came back, personal issues, kind of interceded with the direction my wife and I were going in life. So we wound up staying. The problem was that she had already left her or resigned from her teaching position and then she started in the same program that I started with because we had plan on moving. Because of the personal issues we couldn't and she got her job back eventually. I looked around and I found a job at the college. In fact, they approached me. In 1994 is when we started to work for the college. I coordinated and directed a few of the programs for the college at the time.",Faculty/Admin,man
ID23,Faculty,"I teach, I have a remedial math program that I run and I really like that. I've always been a mathematician at heart. Historically I wanted to go after a math degree but I was kind of constrained by program allowance so I decided to stay within another area, which I did. But that aside, I teach remedial math, I teach remedial English along with college writing I. I teach the speech class. I teach US history now. I got that back again and government and my favorite class history of rock and roll. My son goes to school at the University of Montana and he's the one that said, “Dad, you can't guess what class I'm taking.” I said, “What?” He said, “I'm taking history of rock and roll.” I said, “All right.” Then I started thinking well if it's good enough for the University of Montana it should be good enough for us here. So after he came back and I took his textbook and we ran the textbook down and we decided to have a class. It's a fun class. Students love it.",Faculty/Admin,man
ID23,Faculty,"The college writing class I had taught the only class in college writing I for a while and of course the class starts out around the 25 to 35 range. But now we've added a second section just to provide more opportunity for them to take it. Because we only teach it once a day you've got time conflicts, you've got issues. So they opened up another section. So it's gone down to 15 to 20. The basic math class is woeful. I'll get 10 maybe, 10 or 12. But there's reasons for that. The introductory college writing course I'll get about the same. The government and US history and history of rock and roll are pretty good. They're up there in the 20's. That's what will start and by the end it's not nearly that.",Faculty/Admin,man
ID23,Job Counseling,"My first foray into education was through a program called, for lack of better words I don't remember exactly what the name was but it was a teacher ed program and I worked at the Rocky Boy Schools for a number of years while we worked towards our baccalaureate degree in education. That was way back in the 70's. Eventually I did finish and then I became a teacher at the high school. They had just started the high school. I left there after a few years to entertain a post graduate degree at MSU Bozeman in school administration. I came back, personal issues, kind of interceded with the direction my wife and I were going in life. So we wound up staying. The problem was that she had already left her or resigned from her teaching position and then she started in the same program that I started with because we had plan on moving. Because of the personal issues we couldn't and she got her job back eventually. I looked around and I found a job at the college. In fact, they approached me. In 1994 is when we started to work for the college. I coordinated and directed a few of the programs for the college at the time.",Faculty/Admin,man
ID23,Recruitment,"Our greatest years of recruitment for college students was the old ABE program, Adult Basic Education program that we had for a number of years. It was a great resource. It not only allowed the students to work directly for the GED but it also had an enrichment program where they could participate in activities and fun kind of creative stuff so they got used to the environment. Eventually that transcended right into the college coursework.",Faculty/Admin,man
ID23,Resources,"There were a couple of very good agreements that we struck between the Land Grant institutions recognizing the tribal colleges as a Land Grant institution and the Executive Order recognizing the tribal colleges. Both of those in themselves were very, very powerful for us, were very, very powerful pieces of work. Then that gave us the power then to walk back to these departments, walk back to our representatives and say here you've got to step to the plate here. You can't ignore this when it's been signed by the president as far as our Executive Order and Land Grant status. You can't ignore this. It did really open up a lot of doors for funding, target funding, that we otherwise wouldn't have had the opportunity to, we couldn't have gotten. We couldn't have been successful at all except for that document.",Faculty/Admin,man
ID4,Campus Environment,"NMSU, so NMSU I could only tell you what I know from my education, like I said. I wish I could have had the time to do extracurricular and be involved but because of my personal background I just wasn't able to. It's really good. The education program, I talked to some of the teachers that have graduated and it's been like growing a lot.",Student,woman
ID4,Challenges,Every like six months. He's out but it's been a struggle. It was a struggle ever since high school. So that's what has kind of kept me here because I had offers to go to other places and I wish I could have had the opportunity to go but I mean that's what really kept me here.,Student,woman
ID4,Challenges,F: I guess I'm just used to it. Ever since I was in high school I've worked two jobs. So that too kept me away from doing leadership activities here but I'm here and I'm going to graduate. I'm ready.,Student,woman
ID4,Challenges,"F: And I just got married. So for student teaching I had to give up one because I had to go to Hatch so I gave up my tutor job, which was really hard. Right now I'm the supervisor at the data center. So it's been really hard. That's why I tell you it's one of the things I had to give up like extracurricular which I wish I could have.",Student,woman
ID4,Challenges,"F: I work Thursday, Friday, and Sunday and then in the day. So I guess I've learned how to balance things out because I had two jobs throughout my whole education here at NMSU.",Student,woman
ID4,Challenges,"F: When they give me the letter for Hatch, because I was really expecting a school here so I could still keep more hours and just stuff. I was like really disappointed. I was like why me because Hatch is like 45 minutes away. I don't know, it's just the drive and I needed to cut my hours. I was really disappointed. I remember writing her an email like I can't go and really just can't car pool and it's not going to work for me. But then I thought about it like, oh my God, like if I was placed in Hatch it was for a reason. So the first day that I walked into the classroom I just wanted to cry because it's a rural community, a very small community. So right now I have six IEP's and six SAT interventions so more than half of the class is in interventions and IEP and it's very different backgrounds, very different IEP's. It's a very diverse classroom. There's only like five at level. It's more like a Special Ed but I feel like that's, I feel prepared now. Not prepared but I feel like because I can talk to a classroom and oh no we don't have an IEP here in Las Cruces. So I feel like that's why I got placed there. I mean one of the things that I probably would suggest for people that they put outside of the thing is well because of my finances and just helping us with the financials to like drive over there and come back. It's really good that NMSU is placing teachers outside of the community, not just in this community, because you learn a lot from them.",Student,woman
ID4,Challenges,"F: The outcome you get from it. For example, an experience with one of the kids that I had, he's ADHD and speech. When I walked into the classroom he was walking everywhere, everywhere, like everywhere. I was like oh my God sit down. Sit down, please. All the teachers were like when I would get him to do something the teachers there would be like, no, it's okay Miss Reyes. That's the most he's ever done. Or they would not expect from him and I did not want to give up on him. Just the joy that he's one of my students that I'm doing my individualized stream portfolio on. He is like one of the smartest kids in there. Just the outcome that like you get like I worked with him and he could do it and I could prove a lot of teachers, I proved a lot of teachers there and they're amazed. Just the outcome you get from the student learning.",Student,woman
ID4,Challenges,"F: The hardest part, which I've seen, I wish we could have had more hands on. Honestly, just having teaching time. Just the testing, of course, and I see my kids crying in the class because they don't want to do it and just trying to implement the wonderful ideas we've learned at the university and just trying to just stick to the district's curriculum. That's the hardest challenge that I have. Getting to do this for the unit test and I'm like where are the wonderful like all of the things that we learned to do because we have learned so many things here. I'm integrating like the Fount of Knowledge and doing home visits and creating lesson plans based on that. So I think one of the hardest things is just implementing, like having time to teach those things.",Student,woman
ID4,Classroom Environment,"Block A was, as I remember, was science, reading and I don't remember the other subject but there were three subjects. So what we do is usually we are assigned like a school. We don't really observe. We help the teacher with duties sometimes. From the school like from here at New Mexico State they assign us lesson plans. So we implement those lesson plans in our practicum or block but it's depending on the subjects that we do. Block B is a little bit more in-depth where still reading, because we each have reading. We do math and social studies. We do Fount of Knowledge thematic unit. I'm pretty sure you guys have heard of it today. So we just basically go to a student's household, we build a very big thematic unit and we implement it into our block or we try to because sometimes the teachers and depending on what semester we teach and the testing we try to implement as much as we can from the Fount of Knowledge. So that's incorporating student's prior knowledge into the lesson plans.",Student,woman
ID4,Clinical Work or Student Teaching,"So Block A was, as I remember, was science, reading and I don't remember the other subject but there were three subjects. So what we do is usually we are assigned like a school. We don't really observe. We help the teacher with duties sometimes. From the school like from here at New Mexico State they assign us lesson plans. So we implement those lesson plans in our practicum or block but it's depending on the subjects that we do. Block B is a little bit more in-depth where still reading, because we each have reading. We do math and social studies. We do Fount of Knowledge thematic unit. I'm pretty sure you guys have heard of it today. So we just basically go to a student's household, we build a very big thematic unit and we implement it into our block or we try to because sometimes the teachers and depending on what semester we teach and the testing we try to implement as much as we can from the Fount of Knowledge. So that's incorporating student's prior knowledge into the lesson plans.",Student,woman
ID4,Clinical Work or Student Teaching,"So kind of Block A and Block B they give you experience but because we only go from 8:00 to like 12:00. It's not as much as we would like to see. Then sometimes they don't want us there in the testing time. So that takes a lot of, sometimes you'll be out for a month. I heard, I didn't get that time to be there but I've heard students they can't go to the testing. So that's a lack and it hurts a lot. Then we still come to seminar and we still have online classes like the online classes or we'll meet once a week and we talk about what we went through and the readings. So we have the blocks and then we still connect.",Student,woman
ID4,Clinical Work or Student Teaching,"F: Yes, in the blocks. Student teaching we do the whole day. I think to get more experience I would have loved to see more, more hands on rather than, yeah, I think so, yeah. That's what I would have wanted to have.",Student,woman
ID4,Clinical Work or Student Teaching,"My first block was the first grade classroom in a bilingual. They were both bilingual. Yes, I did. I really liked the structure. It was a really good connection. She helped me a lot. When I went to my fourth grade it was a male and it's kind of, I don't know, it's kind of hard for me, I don't know. I really wanted to teach in upper grades because I've always wanted to teach the upper grades. So I guess it was just the connection it was just difference of genders. I think a female teacher is different from a male but I still learned from him. I made more of a connection with my female teacher than with my male.",Student,woman
