"ID_cat","code_cat","code_theme","field_cat","collab_num","gender_cat","border_cat","seek_num","code_quote"
"ID14","Lack of Interest - USA","Challenges","science and engineering",1,"M","border state",1,"You also have to think about how society perceives your potential collabora..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"You also have to think about how society perceives your potential collabora..."
"ID14","Personality/Status Conflict","Peer-to-Peer","science and engineering",1,"M","border state",1,"Sometimes also you have to consider the academic reputation of the collabor..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"Sometimes also you have to consider the academic reputation of the collabor..."
"ID14","Personality/Status Conflict","Peer-to-Peer","science and engineering",1,"M","border state",1,"Yeah, for sure. I mean the individual might have a strong desire to go to M..."
"ID14","Lack of Interest - Mexico","Challenges","science and engineering",1,"M","border state",1,"Yeah, for sure. I mean the individual might have a strong desire to go to M..."
"ID14","Lack of Interest - USA","Challenges","science and engineering",1,"M","border state",1,"Yeah, for sure. I mean the individual might have a strong desire to go to M..."
"ID14","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","border state",1,"Yeah, for sure. I mean the individual might have a strong desire to go to M..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"If the collaboration doesn't get institutionalized, then it only depends on..."
"ID14","Institutional Challenges (Pre)","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"If the collaboration doesn't get institutionalized, then it only depends on..."
"ID14","Personality/Status Conflict","Peer-to-Peer","science and engineering",1,"M","border state",1,"If the collaboration doesn't get institutionalized, then it only depends on..."
"ID14","Political/Legal Challenges","Challenges","science and engineering",1,"M","border state",1,"Those kinds of things, either society or the rhetoric on the political deci..."
"ID14","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"Yeah, for sure. I mean the individual might have a strong desire to go to M..."
"ID14","Institutional Challenges (Pre)","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"I think it's usually individual faculty. And I think that a good way to sta..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"I think it's usually individual faculty. And I think that a good way to sta..."
"ID14","Professional Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"I think it's usually individual faculty. And I think that a good way to sta..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"I would say that my institution is ... it's been supportive. At the very be..."
"ID14","Institutional Successes","Institution-to-Institution","science and engineering",1,"M","border state",1,"I would say that my institution is ... it's been supportive. At the very be..."
"ID14","Institutional Challenges (Pre)","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"I would say that my institution is ... it's been supportive. At the very be..."
"ID14","Institutional Challenges (Pre)","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"So yeah ... I mean ... It's something supportive but it was not immediate. ..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"So yeah ... I mean ... It's something supportive but it was not immediate. ..."
"ID14","Institutional Successes","Institution-to-Institution","science and engineering",1,"M","border state",1,"So yeah ... I mean ... It's something supportive but it was not immediate. ..."
"ID14","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"So yeah ... I mean ... It's something supportive but it was not immediate. ..."
"ID14","Collaboration Examples","Definition of Collaboration","science and engineering",1,"M","border state",1,"I would say really low. I mean, well to start with there is not many facult..."
"ID14","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"I would say really low. I mean, well to start with there is not many facult..."
"ID14","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"I would say really low. I mean, well to start with there is not many facult..."
"ID14","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","border state",1,"And another one, given the political situation for some of them they might ..."
"ID14","Family Situation","Background","science and engineering",1,"M","border state",1,"	I would say really low. I mean, well to start with there is not many facul..."
"ID14","Political/Legal Challenges","Challenges","science and engineering",1,"M","border state",1,"And another one, given the political situation for some of them they might ..."
"ID14","Political/Legal Challenges","Challenges","science and engineering",1,"M","border state",1,"I think the frequency of collaboration with Mexican institutions is not as ..."
"ID14","Professional Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"Definitely. If I already have the motivation, I believe it's a lot easier f..."
"ID14","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"Definitely. If I already have the motivation, I believe it's a lot easier f..."
"ID14","Undergraduate Programs","Student Programs","science and engineering",1,"M","border state",1,"Definitely. If I already have the motivation, I believe it's a lot easier f..."
"ID14","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","border state",1,"Definitely. If I already have the motivation, I believe it's a lot easier f..."
"ID14","Family Situation","Background","science and engineering",1,"M","border state",1,"Definitely. If I already have the motivation, I believe it's a lot easier f..."
"ID14","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"Definitely. If I already have the motivation, I believe it's a lot easier f..."
"ID14","Political/Legal Challenges","Challenges","science and engineering",1,"M","border state",1,"Well, the first one is that the politicians, they need to start selling Mex..."
"ID14","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"Well, the first one is that the politicians, they need to start selling Mex..."
"ID14","Funding Difficulties","Presence of Funding","science and engineering",1,"M","border state",1,"So one of the things they usually keep saying that Mexico is stealing the j..."
"ID14","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"So one of the things they usually keep saying that Mexico is stealing the j..."
"ID14","Political/Legal Challenges","Challenges","science and engineering",1,"M","border state",1,"So one of the things they usually keep saying that Mexico is stealing the j..."
"ID14","Lack of Interest - USA","Challenges","science and engineering",1,"M","border state",1,"So one of the things they usually keep saying that Mexico is stealing the j..."
"ID14","Lack of Interest - Mexico","Challenges","science and engineering",1,"M","border state",1,"So one of the things they usually keep saying that Mexico is stealing the j..."
"ID14","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"So, for example, here when we started with the [inaudible 00:23:59] and Mex..."
"ID14","Collaboration Examples","Definition of Collaboration","science and engineering",1,"M","border state",1,"So, for example, here when we started with the [inaudible 00:23:59] and Mex..."
"ID14","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"So, for example, here when we started with the [inaudible 00:23:59] and Mex..."
"ID14","Political/Legal Challenges","Challenges","science and engineering",1,"M","border state",1,"So, for example, here when we started with the [inaudible 00:23:59] and Mex..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"So, for example, here when we started with the [inaudible 00:23:59] and Mex..."
"ID14","Collaboration Examples","Definition of Collaboration","science and engineering",1,"M","border state",1,"So those are the things that we needed to start discovering, such as now it..."
"ID14","Collaboration Outcomes","Definition of Collaboration","science and engineering",1,"M","border state",1,"So those are the things that we needed to start discovering, such as now it..."
"ID14","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"So those are the things that we needed to start discovering, such as now it..."
"ID14","Collaboration Outcomes","Definition of Collaboration","science and engineering",1,"M","border state",1,"I think one important thing is not to only focus on academic collaboration,..."
"ID14","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"I think one important thing is not to only focus on academic collaboration,..."
"ID14","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","border state",1,"I think one important thing is not to only focus on academic collaboration,..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"Academic collaboration means that I am working with someone or with a group..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"So in my experience of academic collaboration, I have operationalized it, i..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"So currently part of my collaboration agenda is one of my main projects, it..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"So currently part of my collaboration agenda is one of my main projects, it..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"So currently part of my collaboration agenda is one of my main projects, it..."
"ID68","Professional Experience","Academic Trajectory","education",1,"M","not border state",0,"So currently part of my collaboration agenda is one of my main projects, it..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"But we are trying as a community with all the institutions as us, as the Pe..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"But we are trying as a community with all the institutions as us, as the Pe..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"But we are trying as a community with all the institutions as us, as the Pe..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"But we are trying as a community with all the institutions as us, as the Pe..."
"ID68","Institutional Successes","Institution-to-Institution","education",1,"M","not border state",0,"But we are trying as a community with all the institutions as us, as the Pe..."
"ID68","Disciplinary Culture","Disciplinary","education",1,"M","not border state",0,"Not at all. I would say, I consider myself an educator and specialist in ed..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"Not at all. I would say, I consider myself an educator and specialist in ed..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"Not at all. I would say, I consider myself an educator and specialist in ed..."
"ID68","Research Interest","Academic Trajectory","education",1,"M","not border state",0,"Not at all. I would say, I consider myself an educator and specialist in ed..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"(in spanish) Con la Universidad de Valladolid and the Yucatan peninsula, bu..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"(in spanish) Con la Universidad de Valladolid and the Yucatan peninsula, bu..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"(in spanish) Con la Universidad de Valladolid and the Yucatan peninsula, bu..."
"ID68","Research Interest","Academic Trajectory","education",1,"M","not border state",0,"exico was selected, let me answer that one first, was selected because is m..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"exico was selected, let me answer that one first, was selected because is m..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"exico was selected, let me answer that one first, was selected because is m..."
"ID68","Disciplinary Incentives","Disciplinary","education",1,"M","not border state",0,"exico was selected, let me answer that one first, was selected because is m..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"I think that what I had in mind was that I wanted as many, I am a believer ..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"I think that what I had in mind was that I wanted as many, I am a believer ..."
"ID68","Description of Funders","Presence of Funding","education",1,"M","not border state",0,"So, yeah, the organizations that are involved, again this are not formal ag..."
"ID68","Description of Funders","Presence of Funding","education",1,"M","not border state",0,"One is the Penn cultural heritage center here at Penn. Then other instituti..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"One is the Penn cultural heritage center here at Penn. Then other instituti..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"No, because they have the knowledge of the area, of the region. These are l..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"No, because they have the knowledge of the area, of the region. These are l..."
"ID68","Personality/Status Conflict","Peer-to-Peer","education",1,"M","not border state",0,"No, because they have the knowledge of the area, of the region. These are l..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"No, because they have the knowledge of the area, of the region. These are l..."
"ID68","Research Interest","Academic Trajectory","education",1,"M","not border state",0,"No, because they have the knowledge of the area, of the region. These are l..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"Because we are the best people, no, I am from there, it is a very focused r..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"Because we are the best people, no, I am from there, it is a very focused r..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"	In terms of? Well, you know, so the project that I am taking about  is jus..."
"ID68","Research Interest","Academic Trajectory","education",1,"M","not border state",0,"	In terms of? Well, you know, so the project that I am taking about  is jus..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"	In terms of? Well, you know, so the project that I am taking about  is jus..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"One, is the funding I receive through Penn to do summer research. The secon..."
"ID68","Description of Funders","Presence of Funding","education",1,"M","not border state",0,"One, is the funding I receive through Penn to do summer research. The secon..."
"ID68","Successful Funding","Presence of Funding","education",1,"M","not border state",0,"One, is the funding I receive through Penn to do summer research. The secon..."
"ID68","Disciplinary Incentives","Disciplinary","education",1,"M","not border state",0,"One, is the funding I receive through Penn to do summer research. The secon..."
"ID68","Institutional Successes","Institution-to-Institution","education",1,"M","not border state",0,"One, is the funding I receive through Penn to do summer research. The secon..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0," my collaboration through the Penn Cultural Heritage Center..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"I think some of the factors have been my partnerships here in the States. S..."
"ID68","Lack of Interest - USA","Challenges","education",1,"M","not border state",0,"I think some of the factors have been my partnerships here in the States. S..."
"ID68","Lack of Interest - Mexico","Challenges","education",1,"M","not border state",0,"I think some of the factors have been my partnerships here in the States. S..."
"ID68","Political/Legal Challenges","Challenges","education",1,"M","not border state",0,"I think some of the factors have been my partnerships here in the States. S..."
"ID68","Undergraduate Programs","Student Programs","education",1,"M","not border state",0,"I think some of the factors have been my partnerships here in the States. S..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"I think some of the factors have been my partnerships here in the States. S..."
"ID68","Personality/Status Conflict","Peer-to-Peer","education",1,"M","not border state",0,"I think some of the factors have been my partnerships here in the States. S..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"It was initiated here, in the American institution at Penn, the Penn Cultur..."
"ID68","Description of Funders","Presence of Funding","education",1,"M","not border state",0,"It was initiated here, in the American institution at Penn, the Penn Cultur..."
"ID68","Professional Experience","Academic Trajectory","education",1,"M","not border state",0,"My role, has been all the way from a bouncer of ideas, defining agendas, cr..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"My role, has been all the way from a bouncer of ideas, defining agendas, cr..."
"ID68","Description of Funders","Presence of Funding","education",1,"M","not border state",0,"They don’t care, they don’t care. It’s my own research agenda, what I mean ..."
"ID68","Funding Difficulties","Presence of Funding","education",1,"M","not border state",0,"They don’t care, they don’t care. It’s my own research agenda, what I mean ..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"They don’t care, they don’t care. It’s my own research agenda, what I mean ..."
"ID68","Institutional Challenges (Pre)","Sociocultural and Political Context","education",1,"M","not border state",0,"They don’t care, they don’t care. It’s my own research agenda, what I mean ..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"Individual researchers, definitely, always. ..."
"ID68","Lack of Interest - USA","Challenges","education",1,"M","not border state",0,"I don’t know many people that are interested in research in Mexico, at leas..."
"ID68","Lack of Interest - Mexico","Challenges","education",1,"M","not border state",0,"I don’t know many people that are interested in research in Mexico, at leas..."
"ID68","Lack of Interest - Mexico","Challenges","education",1,"M","not border state",0,"Not at all, like I feel even, you know, we have a Mexican faculty, Manuel w..."
"ID68","Lack of Interest - USA","Challenges","education",1,"M","not border state",0,"Not at all, like I feel even, you know, we have a Mexican faculty, Manuel w..."
"ID68","Advisor","Academic Trajectory","education",1,"M","not border state",0,"My advisor, who is the chair of my department, she used to be a big name in..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"My advisor, who is the chair of my department, she used to be a big name in..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"Not at all, like I feel even, you know, we have a Mexican faculty, Manuel w..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"My advisor, who is the chair of my department, she used to be a big name in..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"They are, actually my department has a very strong relationship, collaborat..."
"ID68","Institutional Successes","Institution-to-Institution","education",1,"M","not border state",0,"They are, actually my department has a very strong relationship, collaborat..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"They are, actually my department has a very strong relationship, collaborat..."
"ID68","Lack of Interest - USA","Challenges","education",1,"M","not border state",0,"They are, actually my department has a very strong relationship, collaborat..."
"ID68","Lack of Interest - Mexico","Challenges","education",1,"M","not border state",0,"They are, actually my department has a very strong relationship, collaborat..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"I think, that’s a good question, because you know if you apply for funding,..."
"ID68","Institutional Challenges (Pre)","Sociocultural and Political Context","education",1,"M","not border state",0,"I think, that’s a good question, because you know if you apply for funding,..."
"ID68","Description of Funders","Presence of Funding","education",1,"M","not border state",0,"I think, that’s a good question, because you know if you apply for funding,..."
"ID68","Successful Funding","Presence of Funding","education",1,"M","not border state",0,"I think, that’s a good question, because you know if you apply for funding,..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"In Mexico or in here? I don’t think they are different, I’m trying to think..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"In Mexico or in here? I don’t think they are different, I’m trying to think..."
"ID68","Prior Collaboration Experience","Academic Trajectory","education",1,"M","not border state",0,"Oh yeah, I see the question know! I prefer peer related, definitely, person..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"Oh yeah, I see the question know! I prefer peer related, definitely, person..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"Oh yeah, I see the question know! I prefer peer related, definitely, person..."
"ID68","Funding Difficulties","Presence of Funding","education",1,"M","not border state",0,"Oh yeah, I see the question know! I prefer peer related, definitely, person..."
"ID68","Doctoral Research","Student Programs","education",1,"M","not border state",0,"I would love it, I’m finishing my PhD but I would have love that Penn would..."
"ID68","Funding Difficulties","Presence of Funding","education",1,"M","not border state",0,"I would love it, I’m finishing my PhD but I would have love that Penn would..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"I would love it, I’m finishing my PhD but I would have love that Penn would..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"Right, I think first of all, people that are interested in it and that have..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"Right, I think first of all, people that are interested in it and that have..."
"ID68","Research Interest","Academic Trajectory","education",1,"M","not border state",0,"Right, I think first of all, people that are interested in it and that have..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"Right, I think first of all, people that are interested in it and that have..."
"ID68","Disciplinary Culture","Disciplinary","education",1,"M","not border state",0,"Right, I think first of all, people that are interested in it and that have..."
"ID68","Funding Difficulties","Presence of Funding","education",1,"M","not border state",0,"Money..."
"ID68","Successful Funding","Presence of Funding","education",1,"M","not border state",0,"Money..."
"ID68","Successful Funding","Presence of Funding","education",1,"M","not border state",0,"Yeah, money, funding. How much money do we have, because if we have a $1000..."
"ID68","Funding Difficulties","Presence of Funding","education",1,"M","not border state",0,"Yeah, money, funding. How much money do we have, because if we have a $1000..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"I think that the main collaborations that I’ve been part of, the main facto..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"I think that the main collaborations that I’ve been part of, the main facto..."
"ID68","Political/Legal Challenges","Challenges","education",1,"M","not border state",0,"I think that the main collaborations that I’ve been part of, the main facto..."
"ID68","Political/Legal Challenges","Challenges","education",1,"M","not border state",0,"It’s affecting a lot. I think that a lot of institutions are, at least in M..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"It’s affecting a lot. I think that a lot of institutions are, at least in M..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"It’s affecting a lot. I think that a lot of institutions are, at least in M..."
"ID68","Lack of Interest - Mexico","Challenges","education",1,"M","not border state",0,"It’s affecting a lot. I think that a lot of institutions are, at least in M..."
"ID68","Lack of Interest - USA","Challenges","education",1,"M","not border state",0,"It’s affecting a lot. I think that a lot of institutions are, at least in M..."
"ID68","Funding Difficulties","Presence of Funding","education",1,"M","not border state",0,"It’s affecting a lot. I think that a lot of institutions are, at least in M..."
"ID68","Disciplinary Barriers","Disciplinary","education",1,"M","not border state",0,"No, not really, nothing that I’m aware of in terms of my own discipline..."
"ID68","Political/Legal Challenges","Challenges","education",1,"M","not border state",0,"I think it will, from what I know again, this is something that I just have..."
"ID68","Funding Difficulties","Presence of Funding","education",1,"M","not border state",0,"I think it will, from what I know again, this is something that I just have..."
"ID68","Personal Relationships","Peer-to-Peer","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Research Interest","Academic Trajectory","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Institutional Context","Institutional Context","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Lack of Interest - Mexico","Challenges","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Lack of Interest - USA","Challenges","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Disciplinary Culture","Disciplinary","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Disciplinary Barriers","Disciplinary","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Disciplinary Incentives","Disciplinary","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Prior Collaboration Experience","Academic Trajectory","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Successful Funding","Presence of Funding","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Doctoral Research","Student Programs","education",1,"M","not border state",0,"I see, I feel, collaborations depend a lot on people and the interest of pe..."
"ID68","Cross-Cultural Understanding","Sociocultural and Political Context","education",1,"M","not border state",0,"This is challenging, right? But I think that with any international project..."
"ID68","Collaboration Examples","Definition of Collaboration","education",1,"M","not border state",0,"This is challenging, right? But I think that with any international project..."
"ID68","Collaboration Outcomes","Definition of Collaboration","education",1,"M","not border state",0,"This is challenging, right? But I think that with any international project..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"I tend to see academic collaboration in a very broad fashion. It might mean..."
"ID57","Collaboration Outcomes","Definition of Collaboration","social science",1,"M","not border state",0,"I tend to see academic collaboration in a very broad fashion. It might mean..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"I tend to think of collaborative projects as projects that involve two peop..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"Actually what I can do this, I have a list of about 29 different kinds of c..."
"ID57","Collaboration Outcomes","Definition of Collaboration","social science",1,"M","not border state",0,"Actually what I can do this, I have a list of about 29 different kinds of c..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"Those represent the general categories but beyond that one gets into a fair..."
"ID57","Collaboration Outcomes","Definition of Collaboration","social science",1,"M","not border state",0,"Those represent the general categories but beyond that one gets into a fair..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"I did have one question for you. I looked at the title of the project: facu..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"Yes. And as we go through the question all I ask of you is that you give me..."
"ID57","Disciplinary Culture","Disciplinary","social science",1,"M","not border state",0,"ThatÕs a really interesting question because my field of study is political..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"ThatÕs a really interesting question because my field of study is political..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"Oh you have touched on a very tender subject. I happen to be part of a corp..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"Oh you have touched on a very tender subject. I happen to be part of a corp..."
"ID57","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","not border state",0,"Oh you have touched on a very tender subject. I happen to be part of a corp..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Oh you have touched on a very tender subject. I happen to be part of a corp..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Yes. And as we go through the question all I ask of you is that you give me..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"I did have one question for you. I looked at the title of the project: facu..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Those represent the general categories but beyond that one gets into a fair..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Actually what I can do this, I have a list of about 29 different kinds of c..."
"ID57","Professional Experience","Academic Trajectory","social science",1,"M","not border state",0,"Oh you have touched on a very tender subject. I happen to be part of a corp..."
"ID57","Disciplinary Culture","Disciplinary","social science",1,"M","not border state",0,"Oh you have touched on a very tender subject. I happen to be part of a corp..."
"ID57","Disciplinary Incentives","Disciplinary","social science",1,"M","not border state",0,"Oh you have touched on a very tender subject. I happen to be part of a corp..."
"ID57","Lack of Interest - USA","Challenges","social science",1,"M","not border state",0,"I think itÕs fair to say that. Part of it is as we have more faculty and gr..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"I think itÕs fair to say that. Part of it is as we have more faculty and gr..."
"ID57","Undergraduate Programs","Student Programs","social science",1,"M","not border state",0,"Long long ago, I actually started my international studies as an undergradu..."
"ID57","Doctoral Research","Student Programs","social science",1,"M","not border state",0,"Long long ago, I actually started my international studies as an undergradu..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Long long ago, I actually started my international studies as an undergradu..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Simultaneously, but completely separate, IÕve been working with other schol..."
"ID57","Description of Funders","Presence of Funding","social science",1,"M","not border state",0,"Simultaneously, but completely separate, IÕve been working with other schol..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Sure. For example, probably my most consistent non-university collaboration..."
"ID57","Description of Funders","Presence of Funding","social science",1,"M","not border state",0,"Sure. For example, probably my most consistent non-university collaboration..."
"ID57","Cross-Cultural Understanding","Sociocultural and Political Context","social science",1,"M","not border state",0,"ThatÕs a good question and probably what is a critical factor here is that ..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"Well one factor that has been very, very important is recognizing that thes..."
"ID57","Collaboration Outcomes","Definition of Collaboration","social science",1,"M","not border state",0,"Well one factor that has been very, very important is recognizing that thes..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Well one factor that has been very, very important is recognizing that thes..."
"ID57","Cross-Cultural Understanding","Sociocultural and Political Context","social science",1,"M","not border state",0,"Well one factor that has been very, very important is recognizing that thes..."
"ID57","Cross-Cultural Understanding","Sociocultural and Political Context","social science",1,"M","not border state",0,"A big part of it is again the continuity because as you spend more time wit..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"A big part of it is again the continuity because as you spend more time wit..."
"ID57","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0,"A big part of it is again the continuity because as you spend more time wit..."
"ID57","Lack of Interest - Mexico","Challenges","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Lack of Interest - USA","Challenges","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
